Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
2/7/2025,16:03:09,CNR5397709247,Success,CUST975964,Prime SUV,Hosakerehalli,Basaveshwaranagar,4.97,6.77,0,,0,,0,,887,12.68,4.4,4.6
2/17/2025,8:29:37,CNR3499580570,Success,CUST669163,Prime Sedan,Hebbal,Jakkur,4.78,9.96,0,,0,,0,,188,6.98,3.6,4.1
2/8/2025,19:35:00,CNR3692081239,Cancelled by Driver,CUST692473,Bike,Richmond Town,Hosakerehalli,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/13/2025,22:38:09,CNR3501592578,Cancelled by Driver,CUST295837,Bike,Hebbal,Indiranagar,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/21/2025,17:00:35,CNR7170359807,Success,CUST200293,Mini,Banashankari,Sarjapur,8.98,9.9,0,,0,,0,,270,13.96,4.6,3.7
2/26/2025,8:58:42,CNR6246760966,Incomplete,CUST708104,Prime SUV,Malleshwaram,Hulimavu,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/27/2025,11:15:57,CNR4110455642,Cancelled by Driver,CUST551373,Prime SUV,Hennur,Vasanth Nagar,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/10/2025,3:42:26,CNR1053334062,Cancelled by Driver,CUST141070,Prime SUV,Hennur,Vijayanagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/18/2025,14:01:37,CNR9850066552,Success,CUST416846,Prime SUV,Shivajinagar,Kanakapura Road,8.05,11.07,0,,0,,0,,486,23.47,3.8,3.9
2/14/2025,2:07:58,CNR6669049281,Cancelled by Driver,CUST159439,Prime SUV,Yelahanka,Kammanahalli,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/6/2025,15:21:26,CNR8255375284,Incomplete,CUST793960,Prime Sedan,Vijayanagar,Lavelle Road,0,0,0,,0,,1,Customer Demand,0,0,0,0
2/1/2025,8:50:19,CNR5401621361,Success,CUST462831,Bike,Banashankari,Sahakar Nagar,5.89,13.04,0,,0,,0,,869,12.88,4.4,4.4
2/1/2025,15:59:01,CNR8694333638,Success,CUST949320,eBike,Basaveshwaranagar,Frazer Town,2.16,11.44,0,,0,,0,,419,20.64,3.7,4.2
2/23/2025,18:25:55,CNR6784951508,Cancelled by Customer,CUST248660,Bike,Cunningham Road,KR Puram,0,0,1,Driver asked to cancel,0,,0,,0,0,0,0
2/7/2025,3:02:36,CNR8299415241,Success,CUST958390,Prime Plus,HBR Layout,Kammanahalli,7,10.51,0,,0,,0,,241,26.4,4,4.1
2/20/2025,11:04:51,CNR6836422143,Success,CUST649071,Auto,Bannerghatta Road,Majestic,5.02,14.91,0,,0,,0,,445,10.34,4.8,4.2
2/17/2025,20:34:08,CNR3323790105,Success,CUST529974,Prime SUV,Hennur,Electronic City,5.99,5.21,0,,0,,0,,349,2.55,4.6,4.6
2/12/2025,16:37:11,CNR3080728097,Incomplete,CUST785460,Prime Plus,Kanakapura Road,Cunningham Road,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/6/2025,23:08:52,CNR3486851270,Success,CUST666811,Prime Plus,Banaswadi,Sahakar Nagar,7.05,10.72,0,,0,,0,,619,5.53,4.7,3.6
2/27/2025,7:28:21,CNR7809601423,Success,CUST703428,Prime Sedan,Indiranagar,KR Puram,4.95,4.66,0,,0,,0,,596,25.55,4.2,3.6
2/5/2025,7:57:40,CNR6936631665,Success,CUST313054,Prime Sedan,Indiranagar,RT Nagar,4.45,13.09,0,,0,,0,,306,6.35,4.4,4.6
2/10/2025,1:10:14,CNR7108752481,Success,CUST369351,Prime SUV,Jakkur,Hennur,4.02,13.69,0,,0,,0,,814,4.63,4.9,4.1
2/3/2025,6:47:08,CNR8567817261,Success,CUST285347,Mini,Sarjapur,Richmond Town,2.87,14.13,0,,0,,0,,316,23.92,3.8,4.1
2/3/2025,5:59:36,CNR2529728446,Cancelled by Driver,CUST350921,Auto,Hulimavu,Jakkur,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/13/2025,6:49:19,CNR2373820524,Cancelled by Driver,CUST359311,Mini,Lavelle Road,Jayanagar,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/24/2025,23:47:50,CNR3676250545,Success,CUST849718,Prime SUV,Kadubeesanahalli,Frazer Town,2.84,9.06,0,,0,,0,,183,25.6,3.8,3.7
2/5/2025,0:56:19,CNR6304669072,Success,CUST248205,Mini,Nagawara,Domlur,2.83,7.99,0,,0,,0,,148,9.76,4.7,4.9
2/4/2025,19:57:02,CNR7577254215,Cancelled by Customer,CUST409260,Mini,Bannerghatta Road,RT Nagar,0,0,1,AC is not working,0,,0,,0,0,0,0
2/11/2025,3:47:18,CNR4790782179,Success,CUST691507,Mini,Bommanahalli,Hebbal,7.48,9.04,0,,0,,0,,151,21.11,5,4.5
2/14/2025,20:30:09,CNR7852887993,Incomplete,CUST630484,Prime Plus,HBR Layout,Banaswadi,0,0,0,,0,,1,Other Issue,0,0,0,0
2/23/2025,6:06:02,CNR8194110185,Success,CUST102196,Auto,Hosakerehalli,Bommasandra,2.22,5.77,0,,0,,0,,2036,23.23,3.9,4.7
2/7/2025,17:33:39,CNR5546967947,Cancelled by Driver,CUST971480,Bike,Kanakapura Road,MG Road,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/1/2025,2:34:06,CNR1318136314,Cancelled by Driver,CUST115605,Mini,Girinagar,Yelahanka,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/9/2025,15:25:04,CNR6964650874,Incomplete,CUST971950,Prime SUV,Hulimavu,Ulsoor,0,0,0,,0,,1,Other Issue,0,0,0,0
2/5/2025,1:15:14,CNR3102950976,Success,CUST671582,eBike,BTM Layout,Cunningham Road,4.6,8.03,0,,0,,0,,393,2.62,4,5
2/22/2025,22:12:09,CNR5415127243,Success,CUST996652,Prime Plus,Basaveshwaranagar,Hosakerehalli,4.52,8.52,0,,0,,0,,415,9.24,4.2,4.8
2/5/2025,22:30:30,CNR5819336205,Success,CUST850022,Prime SUV,Vasanth Nagar,Kammanahalli,6.89,7.49,0,,0,,0,,142,15.33,3.8,5
2/17/2025,4:01:06,CNR5563030714,Success,CUST755542,Prime Plus,Kadubeesanahalli,Hebbal,2.27,13.7,0,,0,,0,,1796,29.68,4.1,3.7
2/14/2025,4:24:52,CNR5900034103,Success,CUST393580,Bike,Lavelle Road,Hennur,3.89,9.92,0,,0,,0,,189,25.01,4.6,4.8
2/20/2025,5:20:12,CNR5309171233,Cancelled by Driver,CUST289201,Auto,Whitefield,Vijayanagar,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/3/2025,21:13:40,CNR8197439151,Success,CUST459772,Prime Plus,Jayanagar,Majestic,4.79,12.61,0,,0,,0,,162,5.96,4.2,3.7
2/3/2025,17:25:16,CNR6000686556,Success,CUST234462,eBike,Basaveshwaranagar,Ulsoor,4.79,12.01,0,,0,,0,,618,3.4,4.8,3.9
2/3/2025,10:13:02,CNR1961542244,Success,CUST229043,Auto,Sarjapur,Vijayanagar,4.18,13.15,0,,0,,0,,774,17.14,3.7,4.7
2/14/2025,13:12:39,CNR1228731695,Success,CUST593102,eBike,Lavelle Road,Marathahalli,3.13,5.99,0,,0,,0,,170,2.89,4,4.2
2/20/2025,10:00:06,CNR4328048471,Success,CUST754397,Auto,Banashankari,Sadashivanagar,8.33,10.71,0,,0,,0,,232,28.99,4.7,4.7
2/26/2025,21:04:05,CNR8929298369,Success,CUST120985,Prime SUV,Malleshwaram,Girinagar,6.37,11.79,0,,0,,0,,499,2.17,4.9,3.8
2/13/2025,1:20:36,CNR2560550342,Cancelled by Driver,CUST264542,Prime Sedan,Frazer Town,Girinagar,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/16/2025,14:33:45,CNR1603533673,Cancelled by Driver,CUST756014,Bike,Kanakapura Road,MG Road,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/4/2025,3:03:11,CNR6594946608,Success,CUST597562,Prime Sedan,Shivajinagar,Hulimavu,2.79,7.33,0,,0,,0,,233,19.35,3.9,4.4
2/10/2025,16:42:18,CNR5079896569,Cancelled by Driver,CUST200789,Mini,Kammanahalli,HSR Layout,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/12/2025,22:14:53,CNR6379471633,Success,CUST623002,Mini,Jakkur,Whitefield,6.4,4.61,0,,0,,0,,163,25.95,4.7,3.6
2/4/2025,1:29:18,CNR9379664280,Cancelled by Customer,CUST400228,Bike,Malleshwaram,Yelahanka,0,0,1,Wrong Address,0,,0,,0,0,0,0
2/26/2025,16:23:45,CNR3537963405,Success,CUST979156,Mini,Lavelle Road,Kammanahalli,3.81,9.64,0,,0,,0,,267,11.32,4.7,4.2
2/24/2025,1:24:33,CNR1748643859,Success,CUST690981,Prime Sedan,Kengeri,Ulsoor,5.62,10.31,0,,0,,0,,261,16.81,4.6,4.4
2/28/2025,3:54:04,CNR8874418077,Cancelled by Driver,CUST670617,Bike,HBR Layout,Banaswadi,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/25/2025,20:31:32,CNR7549888675,Success,CUST388437,Bike,Bommasandra,Vasanth Nagar,7.29,9.16,0,,0,,0,,910,9.61,3.6,3.6
2/24/2025,23:20:13,CNR8075493910,Success,CUST543827,Bike,Kadubeesanahalli,Kaggadasapura,4.15,10.92,0,,0,,0,,531,4.63,4.1,3.7
2/5/2025,21:16:20,CNR5148160610,Success,CUST747944,Prime Sedan,Kanakapura Road,Kaggadasapura,8.26,8.01,0,,0,,0,,802,4.15,4,4.9
2/5/2025,22:50:18,CNR8953691312,Success,CUST403544,Prime Plus,Sarjapur,Banaswadi,5.53,5.33,0,,0,,0,,287,3.52,4.4,4.8
2/4/2025,19:15:41,CNR9781736321,Incomplete,CUST386301,Auto,Bannerghatta Road,Vasanth Nagar,0,0,0,,0,,1,Customer Demand,0,0,0,0
2/14/2025,0:40:23,CNR3659803704,Success,CUST494106,eBike,Cunningham Road,Cunningham Road,6.48,3.05,0,,0,,0,,215,8.41,5,4.9
2/4/2025,14:52:12,CNR5940135923,Success,CUST470506,Prime Plus,RT Nagar,Rajajinagar,9.89,7.15,0,,0,,0,,450,12.82,4,4.8
2/4/2025,8:56:45,CNR4319902874,Success,CUST682425,Auto,Hulimavu,Bannerghatta Road,6.86,3.64,0,,0,,0,,117,16.22,3.8,4
2/9/2025,23:03:36,CNR4225860499,Success,CUST181067,Prime SUV,Rajajinagar,Hebbal,4.5,10.92,0,,0,,0,,483,25.65,3.6,4.2
2/3/2025,23:39:52,CNR6846114877,Success,CUST743141,Mini,KR Puram,Jayanagar,3.79,13.39,0,,0,,0,,461,25.59,3.8,5
2/15/2025,14:54:04,CNR5344860177,Incomplete,CUST989140,Prime Sedan,Vijayanagar,Marathahalli,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/4/2025,7:28:37,CNR5496669982,Success,CUST401770,Auto,Marathahalli,Vijayanagar,4.06,3.8,0,,0,,0,,270,27.88,4.3,4.1
2/24/2025,21:22:08,CNR1375893163,Success,CUST854267,Mini,Kanakapura Road,KR Puram,6.56,9.88,0,,0,,0,,408,14.33,3.5,3.7
2/22/2025,22:54:02,CNR3227324671,Cancelled by Driver,CUST798248,Prime SUV,BTM Layout,Banashankari,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/16/2025,17:55:09,CNR3536447642,Success,CUST202713,Auto,Vijayanagar,Bannerghatta Road,6.33,6.14,0,,0,,0,,887,9.03,4.1,4.3
2/11/2025,9:58:55,CNR1220790524,Cancelled by Driver,CUST708692,Prime Plus,Domlur,Sarjapur,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/11/2025,9:19:03,CNR1786609819,Success,CUST746972,Prime Plus,Sahakar Nagar,Domlur,3.42,11.57,0,,0,,0,,729,24.84,4.2,4.6
2/6/2025,15:23:43,CNR7279960228,Success,CUST825208,Prime SUV,Cunningham Road,KR Puram,7.12,10.78,0,,0,,0,,905,9.59,3.6,4.6
2/16/2025,6:25:51,CNR6235608749,Cancelled by Driver,CUST704213,Prime SUV,Hoodi,Hulimavu,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/9/2025,17:22:32,CNR2075247132,Success,CUST427736,Prime Sedan,Indiranagar,Jakkur,7.22,12.96,0,,0,,0,,249,20.17,3.7,4.6
2/17/2025,23:10:24,CNR8369095728,Success,CUST755804,eBike,Frazer Town,Jayanagar,2.2,10.6,0,,0,,0,,203,2.46,3.7,4.8
2/17/2025,11:04:49,CNR5545066365,Success,CUST450548,eBike,Jayanagar,Basaveshwaranagar,6.8,13.97,0,,0,,0,,1000,11.15,4.5,4.8
2/18/2025,10:20:12,CNR4848380751,Success,CUST553935,Prime Plus,JP Nagar,Sahakar Nagar,3.18,12.11,0,,0,,0,,231,12.8,4.2,3.6
2/16/2025,0:15:54,CNR9552328621,Cancelled by Driver,CUST867620,eBike,Rajajinagar,Jakkur,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/22/2025,1:08:01,CNR3861203359,Success,CUST298984,Mini,Electronic City,BTM Layout,5.16,12.97,0,,0,,0,,671,15.97,4,4
2/7/2025,5:33:38,CNR4971825145,Cancelled by Driver,CUST783526,eBike,Sarjapur,Shivajinagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/15/2025,9:42:00,CNR6393153040,Success,CUST243491,Prime SUV,Ulsoor,Whitefield,6.7,8.01,0,,0,,0,,962,12.79,4.8,4.7
2/20/2025,21:55:51,CNR2740719720,Success,CUST277820,Prime Plus,Banashankari,Kammanahalli,4.66,3.09,0,,0,,0,,501,29.22,4.6,3.7
2/2/2025,13:29:52,CNR3582184715,Success,CUST813393,Prime Sedan,Banashankari,Rajajinagar,5.35,4.19,0,,0,,0,,128,21.09,4.4,3.8
2/14/2025,10:04:40,CNR7467655237,Success,CUST791745,Bike,Kanakapura Road,Kadubeesanahalli,4.27,13.16,0,,0,,0,,647,3.56,3.8,4.2
2/12/2025,17:59:27,CNR1126855516,Success,CUST133474,Bike,Nagawara,Banashankari,4.39,5.75,0,,0,,0,,316,12.22,3.5,3.6
2/22/2025,12:12:33,CNR1987606382,Cancelled by Driver,CUST781321,Prime SUV,MG Road,Hulimavu,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/3/2025,12:19:46,CNR7708876988,Success,CUST195846,Prime SUV,Domlur,Kengeri,6.11,12.11,0,,0,,0,,152,19.01,3.7,3.9
2/15/2025,22:37:25,CNR7978686099,Success,CUST141089,Prime SUV,Kadubeesanahalli,Vijayanagar,2.06,14.23,0,,0,,0,,257,20.55,3.8,4.6
2/12/2025,0:09:24,CNR2230972225,Success,CUST966680,Prime Sedan,Sadashivanagar,Banaswadi,9.48,14.99,0,,0,,0,,308,7.91,4.9,4.4
2/27/2025,9:57:54,CNR8690119070,Cancelled by Customer,CUST998544,eBike,Frazer Town,Sarjapur,0,0,1,Change of plans,0,,0,,0,0,0,0
2/17/2025,6:50:19,CNR1304656288,Success,CUST115342,Auto,Rajajinagar,Ulsoor,7.65,8.81,0,,0,,0,,935,3.34,5,4.3
2/10/2025,21:00:29,CNR1148118100,Cancelled by Customer,CUST814697,Bike,Majestic,Kammanahalli,0,0,1,AC is not working,0,,0,,0,0,0,0
2/27/2025,1:51:42,CNR2640107049,Success,CUST579837,Mini,Cunningham Road,Banaswadi,7.44,4.48,0,,0,,0,,577,7.19,4.2,4.1
2/20/2025,23:46:21,CNR3815412674,Cancelled by Customer,CUST185773,Auto,Kaggadasapura,Bellandur,0,0,1,Driver asked to cancel,0,,0,,0,0,0,0
2/5/2025,12:07:29,CNR5267698161,Cancelled by Driver,CUST430582,Bike,Kanakapura Road,Majestic,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/13/2025,23:51:29,CNR1299598836,Cancelled by Driver,CUST853017,Prime SUV,Marathahalli,Hulimavu,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/1/2025,22:18:31,CNR8193649488,Success,CUST800330,eBike,Kaggadasapura,HBR Layout,9.78,9.44,0,,0,,0,,123,23.5,3.9,3.8
2/26/2025,9:00:46,CNR4498357494,Success,CUST888108,eBike,Jakkur,Basaveshwaranagar,4.86,4.19,0,,0,,0,,382,16.52,4.8,4
2/4/2025,10:23:02,CNR9754051734,Success,CUST521284,Bike,Kadubeesanahalli,Hennur,7.66,9.2,0,,0,,0,,333,15.13,4.9,3.6
2/15/2025,14:48:53,CNR1457749299,Success,CUST149171,Prime Sedan,Shivajinagar,Bellandur,8.81,12.07,0,,0,,0,,337,21.98,3.6,4
2/17/2025,3:29:07,CNR4822132011,Success,CUST834163,Bike,Marathahalli,Kaggadasapura,2.97,4.26,0,,0,,0,,174,21.7,4.4,4.5
2/26/2025,8:42:58,CNR8257007719,Cancelled by Customer,CUST295775,Bike,Kaggadasapura,Kaggadasapura,0,0,1,Driver asked to cancel,0,,0,,0,0,0,0
2/23/2025,19:16:00,CNR1448697124,Success,CUST757655,eBike,Hoodi,Malleshwaram,4.88,13.6,0,,0,,0,,427,28.09,4.4,4.6
2/19/2025,23:32:02,CNR8992184303,Incomplete,CUST425632,Bike,HBR Layout,Hennur,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/8/2025,16:58:22,CNR1860589929,Success,CUST301998,Prime SUV,Jakkur,Malleshwaram,2.15,13.2,0,,0,,0,,641,14.42,4.7,4.2
2/16/2025,9:26:49,CNR4906884952,Success,CUST677371,eBike,Jakkur,Bommanahalli,8.41,14.16,0,,0,,0,,371,24.83,3.8,4.7
2/1/2025,13:46:09,CNR2252738978,Success,CUST598084,eBike,Yelahanka,MG Road,2.12,14.55,0,,0,,0,,340,19.61,3.8,4.5
2/11/2025,16:13:38,CNR8813192385,Cancelled by Driver,CUST823074,eBike,Indiranagar,Sarjapur,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/2/2025,11:44:27,CNR9605498623,Success,CUST987050,Mini,JP Nagar,Vasanth Nagar,9.3,13.45,0,,0,,0,,287,15.85,5,5
2/6/2025,11:48:10,CNR5804448462,Cancelled by Driver,CUST105894,Auto,Kanakapura Road,Hennur,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/18/2025,5:57:34,CNR3967091073,Success,CUST431533,Prime Plus,Kammanahalli,Sarjapur,2.89,8.38,0,,0,,0,,468,7.47,3.5,4.3
2/12/2025,14:39:38,CNR2744307782,Success,CUST382357,Auto,Ulsoor,Kammanahalli,7.45,3.17,0,,0,,0,,638,21.71,3.7,4.1
2/9/2025,8:16:12,CNR8470191553,Success,CUST429068,Prime Plus,Jakkur,Richmond Town,2.54,4.23,0,,0,,0,,217,16.33,3.8,4.9
2/18/2025,9:53:38,CNR9947291007,Cancelled by Driver,CUST880950,Bike,RT Nagar,Sahakar Nagar,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/15/2025,6:20:51,CNR2279884228,Success,CUST114599,eBike,Ulsoor,Hennur,3.18,14.93,0,,0,,0,,198,15.9,3.7,3.5
2/4/2025,10:20:09,CNR1509823755,Cancelled by Driver,CUST651434,eBike,Bommanahalli,Indiranagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/10/2025,23:59:15,CNR2279459538,Success,CUST976595,eBike,Jakkur,Hoodi,6.09,13.9,0,,0,,0,,261,29.85,4.1,4.3
2/10/2025,23:50:04,CNR4010863969,Success,CUST490182,Prime SUV,Koramangala,Kammanahalli,9.23,11.1,0,,0,,0,,210,18.11,4.2,4.1
2/18/2025,10:45:14,CNR5883817237,Success,CUST387532,Auto,Basaveshwaranagar,Shivajinagar,4.13,4.92,0,,0,,0,,236,10.19,4.1,4.5
2/27/2025,11:38:36,CNR3335850509,Success,CUST402628,eBike,BTM Layout,Sadashivanagar,2.05,13.3,0,,0,,0,,341,9.09,4.1,4.5
2/10/2025,9:38:51,CNR9639100894,Success,CUST976406,Auto,Shivajinagar,Kanakapura Road,5.53,11.35,0,,0,,0,,158,12.99,4.9,4.4
2/8/2025,21:10:23,CNR9210536876,Incomplete,CUST327953,Prime Sedan,Lavelle Road,Hebbal,0,0,0,,0,,1,Customer Demand,0,0,0,0
2/14/2025,5:51:31,CNR4381516193,Cancelled by Customer,CUST412178,Prime SUV,Bommanahalli,Banaswadi,0,0,1,Driver asked to cancel,0,,0,,0,0,0,0
2/23/2025,8:29:54,CNR2958898204,Success,CUST597537,eBike,Hosakerehalli,Basaveshwaranagar,9.25,12.17,0,,0,,0,,112,12.48,4.9,3.8
2/9/2025,0:41:50,CNR2950187302,Success,CUST625054,Prime Plus,Girinagar,Kammanahalli,5.1,13.34,0,,0,,0,,379,15.04,4.2,4.2
2/4/2025,21:40:47,CNR4123382375,Cancelled by Driver,CUST797894,Bike,Yelahanka,Cunningham Road,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/11/2025,14:30:10,CNR6871329258,Cancelled by Driver,CUST375890,Mini,Sahakar Nagar,Electronic City,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/21/2025,20:43:00,CNR3419833940,Success,CUST512711,eBike,Indiranagar,Vasanth Nagar,6.42,8.68,0,,0,,0,,388,11.5,3.9,4
2/4/2025,20:58:05,CNR8230692971,Success,CUST460462,eBike,Hosakerehalli,Indiranagar,6.47,3.17,0,,0,,0,,105,13.31,4.8,3.8
2/15/2025,7:32:06,CNR7536842305,Success,CUST569400,Bike,Kadubeesanahalli,Whitefield,5.03,11.19,0,,0,,0,,552,23.08,3.9,3.6
2/10/2025,14:41:23,CNR6235092472,Success,CUST284621,Prime Plus,KR Puram,Kadubeesanahalli,8.4,5.58,0,,0,,0,,354,23.63,4.2,4.5
2/16/2025,19:19:13,CNR9205334413,Success,CUST869167,Prime Sedan,Sarjapur,HSR Layout,3.29,4.54,0,,0,,0,,223,16.33,3.6,4.7
2/8/2025,18:31:11,CNR3650576180,Success,CUST294616,Prime Sedan,Banashankari,Basavanagudi,7.66,8.55,0,,0,,0,,428,8.42,4.1,4.6
2/25/2025,10:56:46,CNR9084521229,Success,CUST107327,Prime Sedan,Bommasandra,Frazer Town,2.6,10.99,0,,0,,0,,977,27.19,4.2,3.9
2/5/2025,18:52:51,CNR7948643231,Cancelled by Driver,CUST889946,Mini,Vijayanagar,Kanakapura Road,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/5/2025,13:11:30,CNR6450928525,Success,CUST148477,Auto,Ulsoor,RT Nagar,2.84,8.75,0,,0,,0,,471,10.04,4.7,4.4
2/16/2025,21:08:01,CNR4978346924,Success,CUST477691,Prime SUV,Hennur,Vasanth Nagar,2.84,5.97,0,,0,,0,,373,3.97,3.8,4.4
2/5/2025,15:48:12,CNR4856625504,Success,CUST919389,Auto,Indiranagar,Banaswadi,3.36,9.02,0,,0,,0,,454,21.69,3.7,4.3
2/2/2025,16:11:17,CNR2396831255,Cancelled by Driver,CUST834754,Prime Plus,Majestic,Richmond Town,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/6/2025,7:10:38,CNR6268071876,Success,CUST642052,Auto,JP Nagar,Shivajinagar,7.94,8.53,0,,0,,0,,397,8.06,4,4.5
2/2/2025,13:25:30,CNR9906222646,Cancelled by Driver,CUST769899,Prime Plus,Hennur,JP Nagar,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/25/2025,9:27:03,CNR2660119121,Success,CUST247323,Mini,Hulimavu,Yelahanka,6.41,13.87,0,,0,,0,,471,3.98,4.7,4.7
2/2/2025,19:50:00,CNR2403977116,Cancelled by Customer,CUST224358,Auto,Cunningham Road,Hennur,0,0,1,Wrong Address,0,,0,,0,0,0,0
2/13/2025,10:22:58,CNR3627653812,Success,CUST107748,Prime Plus,KR Puram,Domlur,8.16,8.88,0,,0,,0,,411,5.39,4.5,4.1
2/23/2025,21:14:36,CNR3194320677,Success,CUST381242,Prime Sedan,Nagawara,Vasanth Nagar,6.6,6.38,0,,0,,0,,2234,18.48,4.3,4.5
2/10/2025,3:44:59,CNR9958144915,Success,CUST415723,eBike,Majestic,Kammanahalli,2.72,12.79,0,,0,,0,,436,17.8,4.2,4.9
2/6/2025,11:25:04,CNR5472192446,Success,CUST553687,Auto,Vasanth Nagar,Kanakapura Road,4.33,5.64,0,,0,,0,,251,21.96,4.8,4.7
2/22/2025,5:23:21,CNR2976014622,Success,CUST974995,Auto,Cunningham Road,Electronic City,2.2,10.04,0,,0,,0,,749,7.8,4.9,4.3
2/7/2025,17:24:30,CNR2732546621,Success,CUST174574,Prime SUV,Bellandur,Nagawara,2.51,4.6,0,,0,,0,,739,24.42,4.9,4.6
2/22/2025,7:47:23,CNR4818001412,Success,CUST745018,Prime Sedan,HBR Layout,Banashankari,4.36,14.34,0,,0,,0,,310,26.54,4.9,4.3
2/2/2025,2:45:22,CNR4768151942,Success,CUST164034,Bike,Hennur,Domlur,3.03,5.32,0,,0,,0,,568,26.36,4.1,4.7
2/5/2025,8:15:48,CNR3609599724,Success,CUST348101,Prime SUV,Nagawara,Indiranagar,3.26,14.56,0,,0,,0,,448,16.33,4.4,3.8
2/3/2025,6:28:04,CNR7872277160,Success,CUST801169,Bike,Hennur,Bannerghatta Road,7.9,3.05,0,,0,,0,,328,15.5,4.1,4.6
2/14/2025,4:18:33,CNR9187969960,Cancelled by Driver,CUST863956,Mini,Yelahanka,Malleshwaram,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/24/2025,4:13:14,CNR8832037845,Success,CUST861594,Prime Plus,Majestic,Kammanahalli,2.26,12.21,0,,0,,0,,170,8.92,4.6,4.4
2/25/2025,17:41:45,CNR6796270803,Cancelled by Customer,CUST561269,eBike,Sarjapur,HSR Layout,0,0,1,Change of plans,0,,0,,0,0,0,0
2/21/2025,8:11:58,CNR8980311715,Success,CUST150218,Bike,Bannerghatta Road,HBR Layout,2.69,8,0,,0,,0,,365,3.8,4.2,4.2
2/5/2025,21:52:03,CNR2840745575,Cancelled by Customer,CUST533552,Prime SUV,Hebbal,MG Road,0,0,1,Driver is not moving towards pickup location,0,,0,,0,0,0,0
2/5/2025,7:58:45,CNR6604311784,Success,CUST537243,eBike,Jakkur,Girinagar,4.46,10.83,0,,0,,0,,327,29.41,4,4.3
2/2/2025,14:29:47,CNR8290347016,Success,CUST525046,Prime Plus,MG Road,Nagawara,7.09,6.36,0,,0,,0,,172,5,4.9,4.5
2/1/2025,2:36:24,CNR7139572766,Cancelled by Driver,CUST592895,Prime Plus,Basaveshwaranagar,Kanakapura Road,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/26/2025,18:42:38,CNR9875345829,Success,CUST323225,Bike,Basavanagudi,Frazer Town,8.38,4.28,0,,0,,0,,395,11.8,4.5,3.7
2/13/2025,11:59:13,CNR7618040200,Success,CUST557918,Prime SUV,Banashankari,Sahakar Nagar,5.73,10.2,0,,0,,0,,429,29.37,4.6,4.1
2/24/2025,18:13:39,CNR9631599312,Cancelled by Customer,CUST952083,Prime Plus,Hoodi,Basavanagudi,0,0,1,Driver asked to cancel,0,,0,,0,0,0,0
2/6/2025,15:49:56,CNR6766415018,Success,CUST189143,Prime Sedan,Bannerghatta Road,Whitefield,9.1,11.27,0,,0,,0,,363,23.75,4.6,4
2/27/2025,17:08:40,CNR4624618722,Success,CUST943398,Auto,Banashankari,Kanakapura Road,2.39,6.04,0,,0,,0,,153,22.09,4.3,4.7
2/24/2025,15:16:11,CNR6925642355,Success,CUST822677,Prime Sedan,Ulsoor,Hebbal,4.79,9.42,0,,0,,0,,483,2.76,3.8,4.9
